,time_list,x,y,psi,u,v,r,Î´,npm,X_H_ref,X_R_ref,X_P_ref,Y_H_ref,Y_R_ref,N_H_ref,N_R_ref,x_bow,y_bow,x_stern,y_stern
133,133,34.567681666666665,-1.1141850000000002,-7.701505282513928,0.15154374082598537,0.06566255892245555,-0.07384744218631667,-0.6108652381980153,9.0,-0.9251137015867563,-2.8366955508482508,3.9375515360310094,-7.000914611645721,4.051221096678154,6.1186110207618665,-8.064105965773331,34.83348254549499,-2.8438814741867553,34.30188078783834,0.6155114741867547
134,134,34.64033666666667,-1.2625033333333333,-7.7753527247002445,0.15700492945321137,0.07079074733287753,-0.08018190533554304,-0.6108652381980153,9.0,-1.0635257930117672,-2.8310523771456824,3.910364810775398,-8.216362176346387,4.043161809403132,7.233134331299019,-8.048063655308548,34.777795515654006,-3.0070964276779932,34.502877817679334,0.4820897610113266
135,135,34.706828333333334,-1.4213766666666665,-7.855534630035788,0.15664817371704473,0.059683924845834006,-0.07484908542669721,-0.6108652381980153,9.0,-0.9188810264052395,-2.8650542614272916,3.913167031109059,-6.645685590097969,4.091721532665388,6.137871570615371,-8.14472358689721,34.70411059131849,-3.1713745563449196,34.70954607534818,0.3286212230115868
136,136,34.74937666666666,-1.58352,-7.930383715462485,0.15140210584386027,0.06662549498619885,-0.07901692652406922,-0.6108652381980153,9.0,-1.006047307890342,-2.817234652564228,3.9377524641628727,-7.711753535752957,4.023428053584416,6.960504668893237,-8.008782881875742,34.615803063659484,-3.3284148657668977,34.88295026967384,0.16137486576689763
137,137,34.78745833333333,-1.7444900000000003,-8.009400641986554,0.15438202325449776,0.062312118393019776,-0.08139085607734664,-0.6108652381980153,9.0,-1.0242186606542298,-2.8292134239543905,3.9232314034190767,-7.634417531691821,4.040535512068496,7.235996375681846,-8.042835912981303,34.5165687100032,-3.4733968257057866,35.05834795666347,-0.015583174294214075
138,138,34.80777833333334,-1.9097283333333337,-8.0907914980639,0.15345164711292056,0.06004397595372571,-0.0784428222604241,-0.6108652381980153,9.0,-0.963636760081962,-2.8386576746005403,3.9280674157660633,-7.087430865467342,4.054023299803968,6.7076444186336115,-8.06968385510717,34.39722356986264,-3.610888168913611,35.21833309680404,-0.20856849775305597
139,139,34.81277333333334,-2.0744333333333334,-8.169234320324325,0.1491005453645567,0.06789131702616648,-0.0788983304508406,-0.6108652381980153,9.0,-1.0037673718331426,-2.805578232578319,3.94890148955361,-7.8125647266337195,4.006780960615791,6.985950558354279,-7.975646225416496,34.27017408278242,-3.738189942126092,35.35537258388426,-0.4106767245405747
140,140,34.81378666666667,-2.2382600000000004,-8.248132650775165,0.14106010327479587,0.07819788848878234,-0.07780215888888975,-0.6108652381980153,9.0,-0.993855323633654,-2.7575455301670178,3.9878626068351104,-8.649280945207257,3.938183152408654,7.171821471800765,-7.839099741973336,34.141743893785055,-3.854075122907811,35.48582943954829,-0.6224448770921898
141,141,34.79402666666667,-2.39833,-8.325934809664055,0.13780948428405704,0.08084171860099285,-0.07372021140211515,-0.6108652381980153,9.0,-0.9172796243078095,-2.7529193744021296,4.0037155574253775,-8.365519132710823,3.9315763172741502,6.6082228103414105,-7.825948591406234,33.998429749304286,-3.9570235378975154,35.58962358402905,-0.8396364621024845
142,142,34.76600666666667,-2.555625,-8.39965502106617,0.14242332823009343,0.08976559625105457,-0.06969412925853291,-0.6108652381980153,9.0,-0.8677879551642023,-2.7710273032786175,3.981416592977901,-8.658195668649798,3.9574371198053346,6.180808246608876,-7.87742547874334,33.85776750861321,-4.051486501536269,35.67424582472013,-1.0597634984637305
143,143,34.72957166666667,-2.7199866666666668,-8.469349150324703,0.13996764614888005,0.0825015099416579,-0.06781512480481844,-0.6108652381980153,9.0,-0.8340453707280074,-2.7791459865929733,3.9934901252958683,-7.740667854846824,3.9690318011981027,5.700990996174811,-7.900505122425915,33.71936901007346,-4.148969029263216,35.73977432325989,-1.2910043040701178
144,144,34.67883166666667,-2.8743333333333334,-8.537164275129522,0.13893817024367458,0.08570307103861743,-0.07449502356471704,-0.6108652381980153,9.0,-0.9345613145176747,-2.746870096861637,3.9981920458824507,-8.935004284739565,3.922937053612466,6.882364714641726,-7.808751816416293,33.57411866882995,-4.231576565923064,35.78354466450338,-1.5170901007436022
145,145,34.62051166666667,-3.0268050000000004,-8.611659298694239,0.12413522831803808,0.08485829360296683,-0.061873310483800736,-0.6108652381980153,9.0,-0.6583378366785931,-2.728011043892228,4.070024867988523,-7.295677027687919,3.8960035347051605,5.035644620749184,-7.755139647315535,33.417848182573636,-4.298064432228216,35.82317515075971,-1.7555455677717848
146,146,34.56294,-3.1657150000000005,-8.67353260917804,0.11617246063848892,0.08131330047195282,-0.055399665549696664,-0.6108652381980153,9.0,-0.5338948428707462,-2.722696600815722,4.108458728890945,-6.266470584267877,3.8884137234185046,4.115921312882979,-7.74003184623156,33.283971011866704,-4.360176521939196,35.84190898813329,-1.971253478060805
147,147,34.50206333333334,-3.293785,-8.728932274727736,0.11459150294220274,0.0776237236832091,-0.053613496570971364,-0.6108652381980153,9.0,-0.5151148224536767,-2.7285026466775117,4.116127708976576,-5.771672303119303,3.896705616243073,3.808903014971681,-7.756537166676544,33.15891757452017,-4.415595799815272,35.84520909214651,-2.171974200184728
148,148,34.43396333333334,-3.4142799999999998,-8.782545771298707,0.11015481624006417,0.07859698803747679,-0.052499334036969714,-0.6108652381980153,9.0,-0.4732612841279622,-2.7124168443029766,4.137326241622498,-5.752166887095243,3.873732709645033,3.730873509766862,-7.710808743387005,33.03263209551137,-4.462502668093164,35.83529457115531,-2.366057331906836
149,149,34.36396333333333,-3.5300883333333335,-8.835045105335677,0.10652185549924553,0.07834478911550301,-0.05368055236042224,-0.6108652381980153,9.0,-0.4708812433132797,-2.694213100623043,4.154615084570474,-5.880835825731403,3.8477350693932912,3.9178261382896267,-7.659059475487999,32.9095570963573,-4.503331621440276,35.818369570309365,-2.5568450452263907
150,150,34.29130166666667,-3.640565,-8.8887256576961,0.10327283080941337,0.0777723289833832,-0.05404348063162345,-0.6108652381980153,9.0,-0.4607075055534391,-2.6809183870438633,4.170095063722949,-5.895362893292801,3.828748250694978,3.9883160767173633,-7.621265508118096,32.78677128655963,-4.534370535524904,35.79583204677371,-2.7467594644750957
151,151,34.21575,-3.7454733333333334,-8.942769138327723,0.10189290137705478,0.07654693691940555,-0.05664830788148123,-0.6108652381980153,9.0,-0.49467348444908077,-2.668900597440407,4.176638224418737,-6.100244924298271,3.8115850684273562,4.323710222320738,-7.587101556753043,32.66513537262425,-4.5567034347030795,35.76636462737575,-2.9342432319635874
152,152,34.13568,-3.844621666666667,-8.999417446209204,0.09778596688596851,0.075908834975907,-0.05228120720352614,-0.6108652381980153,9.0,-0.41607698864259385,-2.6680813952477584,4.196235036211259,-5.586818020538628,3.8104151264488064,3.773654303411085,-7.584772743818944,32.54162245431139,-4.566757762588474,35.729737545688614,-3.1224855707448596
153,153,34.05403666666666,-3.9376733333333336,-9.05169865341273,0.09594307337742804,0.07336207290103045,-0.054291237381528745,-0.6108652381980153,9.0,-0.44533592780797293,-2.6585916803542835,4.204975673663853,-5.6170963506742355,3.796862409039139,3.991920831036184,-7.557795556766539,32.42442021302133,-4.575521445354061,35.683653120311995,-3.2998252213126054
154,154,33.96911666666667,-4.023555,-9.105989890794259,0.1021861798707919,0.07614150064972773,-0.06520821584795122,-0.6108652381980153,9.0,-0.6195270539283336,-2.6424481838095546,4.175187544958832,-7.121083350370875,3.7738071066269363,5.5549019234393056,-7.511903121550551,32.30728874796729,-4.572032865215445,35.63094458536605,-3.475077134784555
155,155,33.873673333333336,-4.107995000000001,-9.17119810664221,0.09816768575596731,0.07792078606569906,-0.06713065854671463,-0.6108652381980153,9.0,-0.6184239768219947,-2.617026610070285,4.1943387584990415,-7.5980183003622495,3.737501336762951,5.987007063807832,-7.439635139042211,32.17963737950327,-4.54701913046557,35.5677092871634,-3.6689708695344314
156,156,33.776981666666664,-4.187740000000001,-9.238328765188925,0.09107694333988761,0.0761830237919407,-0.06682236688749654,-0.6108652381980153,9.0,-0.5799163474506611,-2.5932293059339515,4.228045609510529,-7.502306598155923,3.7035152642948104,6.0026374731724745,-7.371984600302604,32.05731153957086,-4.512138911795802,35.49665179376247,-3.863341088204199
157,157,33.682325000000006,-4.259426666666666,-9.305151132076421,0.08511432977522884,0.06681246002159,-0.06566483823905145,-0.6108652381980153,9.0,-0.5672135010013076,-2.590388564403702,4.256292144885657,-6.5994000087564375,3.6994582649407146,5.592642964511882,-7.3639089925009635,31.944831830199497,-4.468274661381928,35.419818169800514,-4.0505786719514045
158,158,33.590093333333336,-4.31601,-9.370815970315473,0.08312069732232787,0.06093180339969929,-0.06809129659941249,-0.6108652381980153,9.0,-0.6020378756323349,-2.584997983913255,4.265715738405709,-6.457389534063021,3.6917597181581,5.820712673188929,-7.348584749376251,31.842640624484694,-4.4103976598796075,35.33754604218198,-4.221622340120393
159,159,33.497366666666665,-4.360993333333333,-9.438907266914885,0.08011157868823984,0.060366088015544946,-0.07244853378598926,-0.6108652381980153,9.0,-0.648850252070203,-2.5603543988197104,4.2799206913420775,-7.089690215798167,3.6565650312277747,6.624117910099136,-7.278528418688428,31.74754134639122,-4.336267870285275,35.247191986942106,-4.385718796381391
160,160,33.404849999999996,-4.399756666666667,-9.511355800700874,0.07621283457142669,0.05789463863518412,-0.0718007909209426,-0.6108652381980153,9.0,-0.6251593398236608,-2.552082647398167,4.298291120032214,-6.8705071227286085,3.6447517459228314,6.52144156373322,-7.255013635804549,31.661404661209627,-4.248434656865939,35.14829533879037,-4.5510786764673945
161,161,33.31425,-4.430608333333334,-9.583156591621817,0.07535727893248641,0.053002462895637245,-0.0756973174768536,-0.6108652381980153,9.0,-0.6722444790208172,-2.544574311734837,4.302317137328288,-7.044579163781788,3.634028731311296,7.1228098311450605,-7.233669077204463,31.586152476299677,-4.15460299175312,35.04234752370032,-4.706613674913547
162,162,33.224334999999996,-4.45069,-9.65885390909867,0.07378963564575383,0.05403999061023485,-0.07764151421510945,-0.6108652381980153,9.0,-0.6940166939659665,-2.530706791889923,4.3096892075580655,-7.4899403965488816,3.614223860486325,7.600595404457888,-7.194246746712065,31.522059101161283,-4.044787592723511,34.92661089883871,-4.856592407276489
163,163,33.13408833333334,-4.465548333333333,-9.73649542331378,0.07186381434618486,0.049787404630480786,-0.0764436456428399,-0.6108652381980153,9.0,-0.6651345896993014,-2.5346964171504416,4.3187370009741075,-6.979044497315295,3.6199216358497828,7.2918613754554755,-7.205588380062506,31.468423915392748,-3.928834213147706,34.79975275127393,-5.002262453518959
164,164,33.04681666666667,-4.47073,-9.81293906895662,0.0696266610108406,0.04329368582181435,-0.07531457410635056,-0.6108652381980153,9.0,-0.6267967900995478,-2.5410055243540652,4.329235478039466,-6.310363792665184,3.6289319747269597,6.968528222044307,-7.2235237940424195,31.427005079869534,-3.808377810241609,34.66662825346381,-5.13308218975839
165,165,32.96501,-4.465263333333334,-9.88825364306297,0.0704991183216219,0.04011559698458291,-0.08054329169426389,-0.6108652381980153,9.0,-0.6803735501335445,-2.5324196232787344,4.325142756932878,-6.790115691934608,3.6166700372201417,8.000027116584294,-7.199115952297679,31.399627884952654,-3.682908660636925,34.53039211504734,-5.247618006029742
166,166,32.885221666666666,-4.450661666666667,-9.968796934757234,0.06954249530500162,0.041832309842435744,-0.07875384334712443,-0.6108652381980153,9.0,-0.6636817148308406,-2.5319569078443895,4.329630196591167,-6.704092413153016,3.616009211094893,7.673398311252199,-7.197800553366892,31.38785961019922,-3.5448985233164927,34.38258372313411,-5.356424810016842
167,167,32.80634166666667,-4.431581666666666,-10.047550778104359,0.06619306618296898,0.03492608183113827,-0.07804512055541402,-0.6108652381980153,9.0,-0.6141840580429795,-2.533380762736109,4.3453235071884775,-6.10287830071094,3.6180426866203925,7.547480654661186,-7.201848261878748,31.384879271858075,-3.4108247611573193,34.22780406147526,-5.452338572176013
168,168,32.736621666666665,-4.40437,-10.125595898659773,0.07120342335328667,0.03258813596311883,-0.08019802693342193,-0.6108652381980153,9.0,-0.6331314900756373,-2.548095448916792,4.321837413153763,-6.025049419552228,3.639057436359171,7.773356372567192,-7.2436789012572484,31.39907041414854,-3.275894636118629,34.07417291918479,-5.532845363881371
169,169,32.668144999999996,-4.366385,-10.205793925593195,0.07355796495008926,0.03730132039904424,-0.08055819331206138,-0.6108652381980153,9.0,-0.6712634893867333,-2.5479878589839853,4.310778134270719,-6.425274776909771,3.6389037820110866,7.816924048329089,-7.243373046574059,31.425297337847695,-3.134382691283593,33.910992662152296,-5.598387308716408
170,170,32.597685,-4.323518333333333,-10.286352118905256,0.07576031282528961,0.03528021401030839,-0.08049899411286887,-0.6108652381980153,9.0,-0.6617378610433765,-2.559407767705981,4.300420779075936,-6.161690901751462,3.6552131018895824,7.678681575520143,-7.2758373531599725,31.45800853154618,-2.9954981726231753,33.73736146845381,-5.651538494043491
171,171,32.531695000000006,-4.272238333333334,-10.366851113018125,0.08566487976682945,0.02733655554343092,-0.08254741237629659,-0.6108652381980153,9.0,-0.6392166534131362,-2.601537895504083,4.253686466760743,-5.468947742643568,3.715381159928232,7.673211186330528,-7.395604105998102,31.502498006181604,-2.856874935503941,33.56089199381841,-5.687601731162728
172,172,32.47357666666667,-4.203623333333334,-10.449398525394422,0.09382449591835153,0.033710675882359285,-0.08871240683574833,-0.6108652381980153,9.0,-0.7791166860559275,-2.602206327319268,4.214995661680266,-6.683638633323416,3.7163357794927308,8.843731226340815,-7.397504311674715,31.564586139717086,-2.70821829725919,33.38256719361626,-5.699028369407477
173,173,32.41274666666667,-4.124635,-10.53811093223017,0.09773378452764946,0.04886890019580396,-0.08682331099419649,-0.6108652381980153,9.0,-0.8735510149680358,-2.5994376563548194,4.19639815649022,-7.756014746375487,3.7123817075735293,8.617802667162445,-7.3896335847526835,31.639817666626033,-2.5545774338909792,33.185675666707304,-5.69469256610902
174,174,32.34350666666667,-4.040101666666667,-10.624934243224367,0.09548788189617984,0.037040100715060524,-0.07877018669784164,-0.6108652381980153,9.0,-0.6851097047036804,-2.636106182643642,4.207089020969192,-5.640091517515893,3.7647497903030818,6.780376839649685,-7.493874197219321,31.70963551144934,-2.408934183364156,32.977377821884,-5.671269149969177
175,175,32.293881666666664,-3.9505066666666666,-10.703704429922208,0.1056601211188053,0.03483754898163912,-0.07605526820434427,-0.6108652381980153,9.0,-0.6527406650113853,-2.6880478978510003,4.158595424382324,-5.037542399513634,3.8389302473432374,6.108047689026122,-7.641533150380828,31.790330535021205,-2.274518522967978,32.79743279831212,-5.626494810365355
176,176,32.25308,-3.847003333333334,-10.779759698126552,0.10974267109646407,0.04038029413589904,0.0,-0.6108652381980153,9.0,-0.08406517719839465,-2.8467402346112087,4.266075587937195,-0.6288334301909312,4.0655663917725775,-0.6832736857629641,-8.092660808126066,31.87832941385926,-2.1375993441642516,32.62783058614073,-5.556407322502417
177,177,32.21479666666667,-3.736511666666667,-10.779759698126552,0.11468446426875681,0.03184284430081761,-0.07852405176359767,-0.6108652381980153,9.0,-0.670686250398,-2.7203174747182257,4.115382916316124,-5.024988877878755,3.8850159792245766,6.409790166100172,-7.733268510296403,31.840046080525934,-2.0271076774975842,32.58954725280741,-5.4459156558357495
178,178,32.185143333333336,-3.621241666666667,-10.85828374989015,0.12110426968699765,0.0288809991309402,-0.07477662366928861,-0.6108652381980153,9.0,-0.6138554402335139,-2.7632896120443062,4.084768131890616,-4.432944361056253,3.9463865514922674,5.750319483248066,-7.855428912342247,31.945638940959547,-1.8877083828691907,32.424647725707125,-5.354774950464144
179,179,32.16819666666667,-3.4979,-10.933060373559439,0.1272633643145681,0.03147076624961027,-0.07995275527692058,-0.6108652381980153,9.0,-0.7034472039840288,-2.7672917242940387,4.054950711565452,-5.111034107962997,3.9521021601244812,6.582909884570411,-7.866806043476081,32.05886855848677,-1.7513183772975838,32.27752477484656,-5.244481622702416
180,180,32.159016666666666,-3.3671249999999997,-11.01301312883636,0.12948756004178005,0.035800399865607443,-0.0783189790251626,-0.6108652381980153,9.0,-0.7254306356852905,-2.7752966964950705,4.044256389072349,-5.24927555617253,3.9635344452174106,6.344033518272993,-7.889562431296016,32.18953309209671,-1.6173910922931816,32.12850024123662,-5.116858907706818
181,181,32.15667333333334,-3.2328,-11.091332107861522,0.1356948159136561,0.03593078428254788,-0.07534699768961062,-0.6108652381980153,9.0,-0.7024424443509913,-2.81079138162591,4.014728058517494,-4.963021035000693,4.014226109036958,5.877339791886042,-7.990466069697133,32.323993536258676,-1.4908172361090877,31.989353130408,-4.974782763890913
182,182,32.166738333333335,-3.09279,-11.166679105551133,0.14137328194100682,0.03584541765857375,-0.07712215462177596,-0.6108652381980153,9.0,-0.7324301362598712,-2.828869863697824,3.9873899147434533,-5.141303899338286,4.0400448571728855,6.153651946709332,-8.04185924619951,32.464712823730174,-1.3683448129694749,31.86876384293649,-4.817235187030525
183,183,32.189635,-2.9487516666666664,-11.243801260172908,0.1563235712427558,0.04876453784963629,-0.08629559831864775,-0.6108652381980153,9.0,-0.9935369873423395,-2.8426804109305706,3.9138278555072183,-7.108824913506759,4.059768362675349,7.802448281418713,-8.081119615997347,32.6195849102822,-1.2523899497417845,31.75968508971781,-4.645113383591548
184,184,32.219065,-2.787665,-11.330096858491556,0.15792764691280375,0.04116858222974081,-0.08217370837663118,-0.6108652381980153,9.0,-0.8729824140144199,-2.8750084386508457,3.907072547151374,-6.071623114494612,4.105937571025964,7.025837566834783,-8.173021138923488,32.793621926095355,-1.1346724595825124,31.644508073904646,-4.4406575404174875
185,185,32.269531666666666,-2.632458333333333,-11.412270566868187,0.16217015283478337,0.0478680277091646,-0.07670603408710264,-0.6108652381980153,9.0,-0.8696175343326624,-2.9010809339462655,3.8874941033956523,-5.99218104990976,4.143172953212912,6.2513667548488225,-8.247139549265944,32.97782954096201,-1.0322039406605015,31.56123379237132,-4.232712726006165
186,186,32.329813333333334,-2.4744816666666667,-11.48897660095529,0.1522486615252478,0.0472876340412069,-0.06836824349510451,-0.6108652381980153,9.0,-0.7398989395874015,-2.885886524559947,3.9368903687139896,-5.084366241204579,4.121473087734217,5.033678715636895,-8.20394516157708,33.158657313216274,-0.9332102249628351,31.500969353450394,-4.0157531083704985
187,187,32.395853333333335,-2.32938,-11.557344844450395,0.15316207072631846,0.05046747042780466,-0.07095640343090004,-0.6108652381980153,9.0,-0.7962458458018572,-2.876849759844931,3.931388323773164,-5.551410705077755,4.108567250219069,5.426268915352301,-8.178255612965541,33.32805291967258,-0.8483317458134809,31.463653746994087,-3.810428254186519
188,188,32.470081666666665,-2.1862166666666667,-11.628301247881295,0.1584250974062945,0.049535808856114985,-0.07139612204183798,-0.6108652381980153,9.0,-0.8067657207120081,-2.899326213888242,3.9065945272311984,-5.55254385276306,4.140666953259655,5.489364335648888,-8.24215126334152,33.50493720802027,-0.7749852864423872,31.435226125313054,-3.597448046890946
189,189,32.558890000000005,-2.045983333333333,-11.699697369923133,0.15891081895222375,0.05212236894973713,-0.06744268114432472,-0.6108652381980153,9.0,-0.7769041729644134,-2.9099007953501466,3.9054351757821237,-5.3401989285446785,4.1557690206966065,4.979931730309228,-8.27221248913186,33.69177999224062,-0.7121691538161639,31.42600000775939,-3.3797975128505025
190,190,32.65634,-1.9100683333333333,-11.767140051067457,0.16391497619380277,0.058315794829595285,-0.07179461984546087,-0.6108652381980153,9.0,-0.8868346271626696,-2.9086604851301647,3.879417208833638,-6.229890206515131,4.153997674128197,5.6686394377874665,-8.26868655803877,33.876542310539335,-0.6556336712825461,31.43613768946067,-3.1645029953841206
191,191,32.763643333333334,-1.77312,-11.838934670912918,0.1654093991417875,0.05534978751837819,-0.0686436901051497,-0.6108652381980153,9.0,-0.8292551661046982,-2.9292816263776156,3.8741322122202284,-5.705162040527767,4.183447715897492,5.1942368947887365,-8.327307959304372,34.07068655753101,-0.6094456425962906,31.456600109135657,-2.936794357403709
192,192,32.88321333333333,-1.6461283333333334,-11.907578361018068,0.1670435289077481,0.05889877408686133,-0.0670539772119092,-0.6108652381980153,9.0,-0.8357973300228041,-2.9360004292638733,3.8666094660443995,-5.79767037218516,4.193043160847194,5.023642439307752,-8.346408048639558,34.26699458705713,-0.5748443178441669,31.499432079609534,-2.7174123488225
193,193,33.01124166666666,-1.52373,-11.974632338229977,0.17070831701148287,0.0621589970496584,-0.07285055257523432,-0.6108652381980153,9.0,-0.9445962721607648,-2.929208971625069,3.846470323933865,-6.654076109235346,4.183343954157462,5.886078610328032,-8.327101417709423,34.463693218118564,-0.54757197453232,31.55879011521476,-2.49988802546768
194,194,33.149478333333334,-1.40585,-12.047482890805211,0.17136090398575515,0.06325265702954255,-0.06844727516408966,-0.6108652381980153,9.0,-0.8924670754436177,-2.944097607005702,3.8450282382769783,-6.268428940399275,4.204607129099422,5.275135756123785,-8.369426556675881,34.66912812727266,-0.5379994922625333,31.629828539394012,-2.273700507737467
195,195,33.29624833333334,-1.2971116666666669,-12.115930165969301,0.17279608642760397,0.06771847488169407,-0.07394952564225754,-0.6108652381980153,9.0,-1.0010578138810757,-2.9264772537036934,3.8354955520287914,-7.214056892949426,4.179442656653067,6.139566254697913,-8.319335740218941,34.871695344843566,-0.5352280049941744,31.720801321823107,-2.0589953283391593
196,196,33.45055833333333,-1.1939966666666666,-12.189879691611559,0.17242942125078475,0.06802756449824658,-0.07426969155729424,-0.6108652381980153,9.0,-1.0065008478673472,-2.9233458243903927,3.8371112220013828,-7.27418018668446,4.174970512121023,6.193407956692471,-8.310433770531276,35.07798921512271,-0.5505926528477851,31.823127451543954,-1.837400680485548
197,197,33.61165833333333,-1.10231,-12.264149383168853,0.17145114089960314,0.07074785806182,-0.07735498791922524,-0.6108652381980153,9.0,-1.06572264795515,-2.9046979408468663,3.840794261859419,-7.860212948686398,4.148338574408377,6.724756987097368,-8.257421909992548,35.282344333207625,-0.5814373765842274,31.940972333459037,-1.6231826234157722
198,198,33.77795833333333,-1.0201816666666665,-12.341504371088078,0.17112650199439952,0.07394001332646312,-0.07829041068874787,-0.6108652381980153,9.0,-1.0967716781338397,-2.8950672793440715,3.841967153320716,-8.249920531599132,4.134584564379552,6.9446649281786375,-8.230044042510151,35.483900228904,-0.629973710652507,32.07201643776266,-1.4103896226808261
199,199,33.949815,-0.9479550000000001,-12.419794781776826,0.0,0.0,0.0,-0.6108652381980153,9.0,-0.0,-0.0005144557690690436,4.64953097396112,0.0,0.0007347189811529362,-0.0,-0.0014624854032134777,35.68104971761416,-0.6923647957130706,32.218580282385844,-1.2035452042869297
200,200,33.949815,-0.9479550000000001,-12.419794781776826,0.0,0.0,0.0,-0.6108652381980153,9.0,-0.0,-0.0005144557690690436,4.64953097396112,0.0,0.0007347189811529362,-0.0,-0.0014624854032134777,35.68104971761416,-0.6923647957130706,32.218580282385844,-1.2035452042869297
